attempt_id,phase,contrast_id,block_index,retry_index,template,position_index,label,algorithm,n,pattern,seed,block_size,workers,status,invalid_reason,external_interruption,returncode,timed_out,position_ns,input_checksum,output_checksum,executable_sha256_before,executable_sha256_after,attempt_directory
main-parallel8_linear_n4194304-b02-r0-p3-B,main,parallel8_linear_n4194304,2,0,ABBA,3,B,parallel,4194304,mixed,2026082901,1,8,VALID,,False,0,False,2880084,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b02-r0-p3-B
main-parallel8_linear_n4194304-b02-r0-p4-A,main,parallel8_linear_n4194304,2,0,ABBA,4,A,linear,4194304,mixed,2026082901,1,8,VALID,,False,0,False,6425125,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b02-r0-p4-A
main-parallel8_linear_n4194304-b03-r0-p1-A,main,parallel8_linear_n4194304,3,0,ABBA,1,A,linear,4194304,mixed,2026082901,1,8,VALID,,False,0,False,3792666,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b03-r0-p1-A
main-parallel8_linear_n4194304-b03-r0-p2-B,main,parallel8_linear_n4194304,3,0,ABBA,2,B,parallel,4194304,mixed,2026082901,1,8,VALID,,False,0,False,3315500,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b03-r0-p2-B
main-parallel8_linear_n4194304-b03-r0-p3-B,main,parallel8_linear_n4194304,3,0,ABBA,3,B,parallel,4194304,mixed,2026082901,1,8,VALID,,False,0,False,3244000,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b03-r0-p3-B
main-parallel8_linear_n4194304-b03-r0-p4-A,main,parallel8_linear_n4194304,3,0,ABBA,4,A,linear,4194304,mixed,2026082901,1,8,VALID,,False,0,False,3911458,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b03-r0-p4-A
main-parallel8_linear_n4194304-b04-r0-p1-A,main,parallel8_linear_n4194304,4,0,ABBA,1,A,linear,4194304,mixed,2026082901,1,8,VALID,,False,0,False,5341792,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b04-r0-p1-A
main-parallel8_linear_n4194304-b04-r0-p2-B,main,parallel8_linear_n4194304,4,0,ABBA,2,B,parallel,4194304,mixed,2026082901,1,8,VALID,,False,0,False,2847125,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b04-r0-p2-B
main-parallel8_linear_n4194304-b04-r0-p3-B,main,parallel8_linear_n4194304,4,0,ABBA,3,B,parallel,4194304,mixed,2026082901,1,8,VALID,,False,0,False,3400375,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b04-r0-p3-B
main-parallel8_linear_n4194304-b04-r0-p4-A,main,parallel8_linear_n4194304,4,0,ABBA,4,A,linear,4194304,mixed,2026082901,1,8,VALID,,False,0,False,4265583,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b04-r0-p4-A
main-parallel8_linear_n4194304-b05-r0-p1-A,main,parallel8_linear_n4194304,5,0,ABBA,1,A,linear,4194304,mixed,2026082901,1,8,VALID,,False,0,False,8080292,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b05-r0-p1-A
main-parallel8_linear_n4194304-b05-r0-p2-B,main,parallel8_linear_n4194304,5,0,ABBA,2,B,parallel,4194304,mixed,2026082901,1,8,VALID,,False,0,False,2785792,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b05-r0-p2-B
main-parallel8_linear_n4194304-b05-r0-p3-B,main,parallel8_linear_n4194304,5,0,ABBA,3,B,parallel,4194304,mixed,2026082901,1,8,VALID,,False,0,False,2713000,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b05-r0-p3-B
main-parallel8_linear_n4194304-b05-r0-p4-A,main,parallel8_linear_n4194304,5,0,ABBA,4,A,linear,4194304,mixed,2026082901,1,8,VALID,,False,0,False,2742500,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b05-r0-p4-A
main-parallel8_linear_n4194304-b06-r0-p1-A,main,parallel8_linear_n4194304,6,0,ABBA,1,A,linear,4194304,mixed,2026082901,1,8,VALID,,False,0,False,3135625,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b06-r0-p1-A
main-parallel8_linear_n4194304-b06-r0-p2-B,main,parallel8_linear_n4194304,6,0,ABBA,2,B,parallel,4194304,mixed,2026082901,1,8,VALID,,False,0,False,3460083,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b06-r0-p2-B
main-parallel8_linear_n4194304-b06-r0-p3-B,main,parallel8_linear_n4194304,6,0,ABBA,3,B,parallel,4194304,mixed,2026082901,1,8,VALID,,False,0,False,3271958,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b06-r0-p3-B
main-parallel8_linear_n4194304-b06-r0-p4-A,main,parallel8_linear_n4194304,6,0,ABBA,4,A,linear,4194304,mixed,2026082901,1,8,VALID,,False,0,False,6100958,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b06-r0-p4-A
main-parallel8_linear_n4194304-b07-r0-p1-B,main,parallel8_linear_n4194304,7,0,BAAB,1,B,parallel,4194304,mixed,2026082901,1,8,VALID,,False,0,False,2938125,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b07-r0-p1-B
main-parallel8_linear_n4194304-b07-r0-p2-A,main,parallel8_linear_n4194304,7,0,BAAB,2,A,linear,4194304,mixed,2026082901,1,8,VALID,,False,0,False,4700958,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b07-r0-p2-A
main-parallel8_linear_n4194304-b07-r0-p3-A,main,parallel8_linear_n4194304,7,0,BAAB,3,A,linear,4194304,mixed,2026082901,1,8,VALID,,False,0,False,4859000,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b07-r0-p3-A
main-parallel8_linear_n4194304-b07-r0-p4-B,main,parallel8_linear_n4194304,7,0,BAAB,4,B,parallel,4194304,mixed,2026082901,1,8,VALID,,False,0,False,3206958,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b07-r0-p4-B
main-parallel8_linear_n4194304-b08-r0-p1-B,main,parallel8_linear_n4194304,8,0,BAAB,1,B,parallel,4194304,mixed,2026082901,1,8,VALID,,False,0,False,3319208,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b08-r0-p1-B
main-parallel8_linear_n4194304-b08-r0-p2-A,main,parallel8_linear_n4194304,8,0,BAAB,2,A,linear,4194304,mixed,2026082901,1,8,VALID,,False,0,False,5031541,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b08-r0-p2-A
main-parallel8_linear_n4194304-b08-r0-p3-A,main,parallel8_linear_n4194304,8,0,BAAB,3,A,linear,4194304,mixed,2026082901,1,8,VALID,,False,0,False,5273458,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b08-r0-p3-A
main-parallel8_linear_n4194304-b08-r0-p4-B,main,parallel8_linear_n4194304,8,0,BAAB,4,B,parallel,4194304,mixed,2026082901,1,8,VALID,,False,0,False,2631458,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b08-r0-p4-B
main-parallel8_linear_n4194304-b09-r0-p1-B,main,parallel8_linear_n4194304,9,0,BAAB,1,B,parallel,4194304,mixed,2026082901,1,8,VALID,,False,0,False,3477833,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b09-r0-p1-B
main-parallel8_linear_n4194304-b09-r0-p2-A,main,parallel8_linear_n4194304,9,0,BAAB,2,A,linear,4194304,mixed,2026082901,1,8,VALID,,False,0,False,3772167,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b09-r0-p2-A
main-parallel8_linear_n4194304-b09-r0-p3-A,main,parallel8_linear_n4194304,9,0,BAAB,3,A,linear,4194304,mixed,2026082901,1,8,VALID,,False,0,False,4859625,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b09-r0-p3-A
main-parallel8_linear_n4194304-b09-r0-p4-B,main,parallel8_linear_n4194304,9,0,BAAB,4,B,parallel,4194304,mixed,2026082901,1,8,VALID,,False,0,False,3013583,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b09-r0-p4-B
main-parallel8_linear_n4194304-b10-r0-p1-B,main,parallel8_linear_n4194304,10,0,BAAB,1,B,parallel,4194304,mixed,2026082901,1,8,VALID,,False,0,False,4377834,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b10-r0-p1-B
main-parallel8_linear_n4194304-b10-r0-p2-A,main,parallel8_linear_n4194304,10,0,BAAB,2,A,linear,4194304,mixed,2026082901,1,8,VALID,,False,0,False,8572958,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b10-r0-p2-A
main-parallel8_linear_n4194304-b10-r0-p3-A,main,parallel8_linear_n4194304,10,0,BAAB,3,A,linear,4194304,mixed,2026082901,1,8,VALID,,False,0,False,6002541,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b10-r0-p3-A
main-parallel8_linear_n4194304-b10-r0-p4-B,main,parallel8_linear_n4194304,10,0,BAAB,4,B,parallel,4194304,mixed,2026082901,1,8,VALID,,False,0,False,2915333,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b10-r0-p4-B
main-parallel8_linear_n4194304-b11-r0-p1-A,main,parallel8_linear_n4194304,11,0,ABBA,1,A,linear,4194304,mixed,2026082901,1,8,VALID,,False,0,False,3935375,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b11-r0-p1-A
main-parallel8_linear_n4194304-b11-r0-p2-B,main,parallel8_linear_n4194304,11,0,ABBA,2,B,parallel,4194304,mixed,2026082901,1,8,VALID,,False,0,False,3339708,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b11-r0-p2-B
main-parallel8_linear_n4194304-b11-r0-p3-B,main,parallel8_linear_n4194304,11,0,ABBA,3,B,parallel,4194304,mixed,2026082901,1,8,VALID,,False,0,False,3583084,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b11-r0-p3-B
main-parallel8_linear_n4194304-b11-r0-p4-A,main,parallel8_linear_n4194304,11,0,ABBA,4,A,linear,4194304,mixed,2026082901,1,8,VALID,,False,0,False,5894209,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b11-r0-p4-A
main-parallel8_linear_n4194304-b12-r0-p1-B,main,parallel8_linear_n4194304,12,0,BAAB,1,B,parallel,4194304,mixed,2026082901,1,8,VALID,,False,0,False,2679167,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b12-r0-p1-B
main-parallel8_linear_n4194304-b12-r0-p2-A,main,parallel8_linear_n4194304,12,0,BAAB,2,A,linear,4194304,mixed,2026082901,1,8,VALID,,False,0,False,7430958,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b12-r0-p2-A
main-parallel8_linear_n4194304-b12-r0-p3-A,main,parallel8_linear_n4194304,12,0,BAAB,3,A,linear,4194304,mixed,2026082901,1,8,VALID,,False,0,False,6565125,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b12-r0-p3-A
main-parallel8_linear_n4194304-b12-r0-p4-B,main,parallel8_linear_n4194304,12,0,BAAB,4,B,parallel,4194304,mixed,2026082901,1,8,VALID,,False,0,False,2679167,fcb14a3d4db7d7be,fc85f7a4255832b3,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/main-parallel8_linear_n4194304-b12-r0-p4-B
aa-aa_linear_n262144-b01-r0-p1-A,aa,aa_linear_n262144,1,0,ABBA,1,A,linear,262144,mixed,2026082901,1,1,VALID,,False,0,False,145208,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/aa-aa_linear_n262144-b01-r0-p1-A
aa-aa_linear_n262144-b01-r0-p2-B,aa,aa_linear_n262144,1,0,ABBA,2,B,linear,262144,mixed,2026082901,1,1,VALID,,False,0,False,521750,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/aa-aa_linear_n262144-b01-r0-p2-B
aa-aa_linear_n262144-b01-r0-p3-B,aa,aa_linear_n262144,1,0,ABBA,3,B,linear,262144,mixed,2026082901,1,1,VALID,,False,0,False,496083,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/aa-aa_linear_n262144-b01-r0-p3-B
aa-aa_linear_n262144-b01-r0-p4-A,aa,aa_linear_n262144,1,0,ABBA,4,A,linear,262144,mixed,2026082901,1,1,VALID,,False,0,False,507500,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/aa-aa_linear_n262144-b01-r0-p4-A
aa-aa_linear_n262144-b02-r0-p1-B,aa,aa_linear_n262144,2,0,BAAB,1,B,linear,262144,mixed,2026082901,1,1,VALID,,False,0,False,496750,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/aa-aa_linear_n262144-b02-r0-p1-B
aa-aa_linear_n262144-b02-r0-p2-A,aa,aa_linear_n262144,2,0,BAAB,2,A,linear,262144,mixed,2026082901,1,1,VALID,,False,0,False,502708,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/aa-aa_linear_n262144-b02-r0-p2-A
aa-aa_linear_n262144-b02-r0-p3-A,aa,aa_linear_n262144,2,0,BAAB,3,A,linear,262144,mixed,2026082901,1,1,VALID,,False,0,False,482375,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/aa-aa_linear_n262144-b02-r0-p3-A
aa-aa_linear_n262144-b02-r0-p4-B,aa,aa_linear_n262144,2,0,BAAB,4,B,linear,262144,mixed,2026082901,1,1,VALID,,False,0,False,134417,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/aa-aa_linear_n262144-b02-r0-p4-B
aa-aa_linear_n262144-b03-r0-p1-A,aa,aa_linear_n262144,3,0,ABBA,1,A,linear,262144,mixed,2026082901,1,1,VALID,,False,0,False,131125,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/aa-aa_linear_n262144-b03-r0-p1-A
aa-aa_linear_n262144-b03-r0-p2-B,aa,aa_linear_n262144,3,0,ABBA,2,B,linear,262144,mixed,2026082901,1,1,VALID,,False,0,False,504000,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/aa-aa_linear_n262144-b03-r0-p2-B
aa-aa_linear_n262144-b03-r0-p3-B,aa,aa_linear_n262144,3,0,ABBA,3,B,linear,262144,mixed,2026082901,1,1,VALID,,False,0,False,500292,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/aa-aa_linear_n262144-b03-r0-p3-B
aa-aa_linear_n262144-b03-r0-p4-A,aa,aa_linear_n262144,3,0,ABBA,4,A,linear,262144,mixed,2026082901,1,1,VALID,,False,0,False,480292,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/aa-aa_linear_n262144-b03-r0-p4-A
aa-aa_linear_n262144-b04-r0-p1-A,aa,aa_linear_n262144,4,0,ABBA,1,A,linear,262144,mixed,2026082901,1,1,VALID,,False,0,False,137375,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/aa-aa_linear_n262144-b04-r0-p1-A
aa-aa_linear_n262144-b04-r0-p2-B,aa,aa_linear_n262144,4,0,ABBA,2,B,linear,262144,mixed,2026082901,1,1,VALID,,False,0,False,507375,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/aa-aa_linear_n262144-b04-r0-p2-B
aa-aa_linear_n262144-b04-r0-p3-B,aa,aa_linear_n262144,4,0,ABBA,3,B,linear,262144,mixed,2026082901,1,1,VALID,,False,0,False,485792,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/aa-aa_linear_n262144-b04-r0-p3-B
aa-aa_linear_n262144-b04-r0-p4-A,aa,aa_linear_n262144,4,0,ABBA,4,A,linear,262144,mixed,2026082901,1,1,VALID,,False,0,False,513667,21fc62b48ab2a3a5,528ae490751b6dcb,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,0144d4ef720e2f721643a00f3b5d4775b65d753c34781efe6c1e7b714d9dd4a9,raw/attempts/aa-aa_linear_n262144-b04-r0-p4-A
